#{"t_start": 1611493852.3295422, "env_id": "HalfCheetahBulletEnv-v0"}
r,l,t
-1245.061989,1000,43.457863
-1223.685585,1000,102.894742
-1039.405115,1000,150.127712
-981.723605,1000,208.792793
-614.877992,1000,255.701543
-581.404979,1000,312.705768
-156.216139,1000,368.07873
237.176203,1000,412.135368
305.459206,1000,467.225654
307.690994,1000,511.425944
593.562534,1000,566.873338
648.441839,1000,621.490436
619.320238,1000,665.12441
632.630399,1000,719.497896
765.98092,1000,764.577119
785.727698,1000,820.138905
823.989091,1000,873.100721
912.279847,1000,918.241374
1076.998937,1000,972.18807
975.046962,1000,1016.050592
1095.969975,1000,1070.413165
1052.086104,1000,1115.627161
1360.734534,1000,1160.515269
1369.91809,1000,1214.737262
1281.297971,1000,1258.71836
1493.382311,1000,1313.832071
1519.440646,1000,1367.843278
1608.276784,1000,1412.135535
1667.854865,1000,1466.445715
1666.94918,1000,1509.57684
1689.105474,1000,1563.562344
1703.846632,1000,1617.630247
1815.895718,1000,1661.369321
1607.3075,1000,1714.729983
1817.187949,1000,1758.474358
2030.101623,1000,1811.451363
1908.875409,1000,1865.519809
2027.815126,1000,1909.021109
1948.302051,1000,1962.223933
2042.44032,1000,2006.079655
1926.799171,1000,2058.871585
2087.709761,1000,2112.954733
2093.939669,1000,2147.891277
2217.36618,1000,2202.336568
2210.321943,1000,2247.125374
2020.680636,1000,2300.470875
2230.666483,1000,2354.102446
2156.324527,1000,2397.770983
2302.92631,1000,2449.589572
2314.255957,1000,2494.270679
2165.171734,1000,2546.52101
2290.535115,1000,2597.777416
2396.092772,1000,2641.021326
2214.232675,1000,2695.994793
2335.821657,1000,2739.920836
2168.971921,1000,2793.286016
2166.147557,1000,2847.123613
2423.448363,1000,2890.312986
2415.309817,1000,2944.329915
2306.905498,1000,2987.249495
2375.174169,1000,3040.516614
2345.738902,1000,3092.746939
2473.936811,1000,3136.086015
2495.796441,1000,3180.502481
2517.22823,1000,3224.148268
2438.410334,1000,3279.37839
2397.02093,1000,3332.027422
2394.921069,1000,3376.929687
2481.95444,1000,3431.51106
2484.627891,1000,3475.262875
2487.14926,1000,3529.354238
2516.814996,1000,3583.305357
2494.429834,1000,3628.489888
2493.481478,1000,3682.133746
2517.27544,1000,3725.501513
2449.794928,1000,3779.933515
2391.808698,1000,3833.234398
2639.92859,1000,3876.557957
2478.097934,1000,3931.090775
2526.469763,1000,3974.792188
2435.133046,1000,4030.086957
2484.079861,1000,4085.11242
2559.171341,1000,4130.180887
1894.990933,1000,4184.291292
2551.005271,1000,4230.322604
2600.756327,1000,4275.681396
2533.46488,1000,4329.911686
2518.555135,1000,4373.682694
2573.579283,1000,4426.714922
2476.060996,1000,4472.281174
2597.47965,1000,4527.89675
2307.60911,1000,4582.514413
2636.544961,1000,4627.534589
2604.182583,1000,4680.686725
2654.190509,1000,4725.380642
2479.928949,1000,4777.366334
2622.842484,1000,4829.579675
2642.177913,1000,4873.974544
2579.089169,1000,4926.902391
2540.520268,1000,4971.217959
2595.455958,1000,5025.348293
2564.569378,1000,5080.203032
2628.659177,1000,5125.386082
2559.691814,1000,5180.763663
2524.180786,1000,5226.317662
2674.280307,1000,5281.45525
2521.649466,1000,5326.406649
2566.932572,1000,5371.547814
2557.19505,1000,5425.875657
2623.155305,1000,5471.071403
2601.397645,1000,5526.091018
2591.159168,1000,5580.460158
2712.47599,1000,5624.437598
2691.538966,1000,5680.147955
2592.387835,1000,5725.022261
2692.842813,1000,5780.031546
2672.428573,1000,5834.982781
2513.035623,1000,5881.108259
2683.50407,1000,5936.648168
2620.693724,1000,5978.866063
2644.202143,1000,6033.770891
2717.410317,1000,6088.235026
2625.9661,1000,6133.102079
2678.354511,1000,6186.673042
2583.894377,1000,6230.119733
