#{"t_start": 1611325723.2281537, "env_id": "HalfCheetahBulletEnv-v0"}
r,l,t
-1210.317807,1000,40.008474
-1366.892218,1000,93.931597
-1220.429439,1000,136.767845
-765.962561,1000,189.607449
-1118.795909,1000,231.794065
-591.76307,1000,283.287325
-290.977355,1000,334.308886
17.593778,1000,375.413253
202.265026,1000,426.136846
173.78995,1000,466.720894
261.23279,1000,516.856728
429.413875,1000,566.786648
322.77917,1000,607.297814
449.206618,1000,657.362559
569.889186,1000,697.875548
604.982099,1000,747.850988
842.795347,1000,797.412972
681.428805,1000,837.675828
919.143273,1000,887.1288
939.391761,1000,927.232509
922.296352,1000,976.872443
1006.373023,1000,1018.578722
1086.340982,1000,1058.794087
1082.807525,1000,1108.159902
1325.698633,1000,1148.464386
1301.138721,1000,1197.797146
1367.723011,1000,1247.238645
1328.188774,1000,1287.563628
1473.053923,1000,1337.049271
1549.368568,1000,1377.375768
1561.832137,1000,1426.788371
1665.794061,1000,1476.441915
1606.113534,1000,1516.910407
1579.729372,1000,1566.51159
1764.622741,1000,1606.975389
1795.775752,1000,1656.235486
1723.744972,1000,1705.53879
1752.640538,1000,1745.365597
1851.346697,1000,1794.518528
1579.704602,1000,1834.332582
1807.16206,1000,1883.372331
1844.26143,1000,1932.573855
1725.438293,1000,1964.716589
2023.418204,1000,2013.846562
1874.478339,1000,2053.539709
2034.45568,1000,2102.605031
1969.382031,1000,2151.443249
1998.889434,1000,2191.473294
2051.061823,1000,2240.761218
1955.614676,1000,2280.541921
2084.997329,1000,2329.591684
2019.98575,1000,2378.712225
2072.614166,1000,2418.526288
2084.770096,1000,2467.431052
2064.863266,1000,2507.289807
2082.396806,1000,2556.271508
2118.498969,1000,2605.362328
2146.569875,1000,2644.883339
1998.825302,1000,2693.556682
2142.075867,1000,2733.330791
2031.960351,1000,2782.224597
2192.84818,1000,2831.159434
2219.595966,1000,2870.973083
2007.108756,1000,2912.210142
2195.386885,1000,2951.590848
2166.972955,1000,3000.341739
2191.912712,1000,3049.1899
2130.229929,1000,3088.919222
2144.939942,1000,3138.111188
2164.819981,1000,3178.402659
2224.171473,1000,3227.747149
2172.00856,1000,3276.382518
2223.899305,1000,3316.001194
2272.083773,1000,3364.883422
2226.972086,1000,3404.975624
2233.328751,1000,3454.456933
2264.429865,1000,3503.750404
2143.57555,1000,3543.523709
2203.464828,1000,3592.493822
2288.953061,1000,3632.347778
2275.849305,1000,3681.327668
2320.19437,1000,3730.267066
2294.949047,1000,3770.244971
2281.829926,1000,3819.457148
2295.05778,1000,3859.29829
2181.601308,1000,3900.306986
2302.284555,1000,3949.434064
2278.547924,1000,3989.150437
2234.61753,1000,4038.054543
2267.961867,1000,4077.958085
2305.15278,1000,4127.062103
2282.235214,1000,4176.174432
2180.933275,1000,4216.00507
2319.52777,1000,4264.943152
2278.107603,1000,4304.802234
2378.031622,1000,4353.967243
2333.162765,1000,4403.194707
2328.75476,1000,4443.102345
2349.005379,1000,4491.976356
2288.627658,1000,4531.822309
2320.872755,1000,4580.885027
2302.883226,1000,4630.256088
2358.866506,1000,4670.561411
2301.10353,1000,4720.361086
2305.196255,1000,4760.905668
2306.642863,1000,4810.543656
2339.872971,1000,4852.276662
2307.152554,1000,4892.778346
2373.837476,1000,4942.129113
2320.960182,1000,4982.2458
2354.13717,1000,5032.005992
2353.650813,1000,5081.369347
2342.567364,1000,5121.374638
2321.716892,1000,5170.508883
2373.76975,1000,5210.581751
2317.859516,1000,5259.770911
2357.199047,1000,5308.956179
2399.060338,1000,5349.250179
2335.39798,1000,5398.328565
2366.58243,1000,5438.342323
2359.031586,1000,5487.784087
2321.706575,1000,5536.783195
2107.296008,1000,5576.651382
2365.062751,1000,5625.851555
2318.007817,1000,5665.94563
