#{"t_start": 1607108800.6207023, "env_id": "Pendulum-v0"}
r,l,t
-1616.435321,200,5.796324
-1658.668007,200,6.135955
-858.23152,200,6.454957
-904.141224,200,6.776136
-1166.068672,200,7.149552
-1103.7194,200,7.50122
-1281.979733,200,8.633929
-1422.794375,200,8.959591
-885.802998,200,9.276495
-1791.166077,200,9.624989
-1371.252467,200,25.703173
-821.550972,200,26.028844
-1634.545015,200,27.125949
-1321.166171,200,27.524129
-829.463545,200,27.857655
-1002.392263,200,28.178717
-1471.065055,200,28.509826
-1460.233909,200,28.848832
-906.461241,200,29.948289
-886.444732,200,30.283976
-1694.273547,200,46.396537
-969.553891,200,46.724737
-1073.874251,200,47.047555
-1060.72021,200,47.372475
-1080.040416,200,47.768722
-967.785445,200,48.903571
-1172.51005,200,49.247471
-1583.010306,200,49.585334
-1168.152763,200,49.908013
-870.446892,200,50.227642
-882.602499,200,66.224077
-1491.478325,200,67.321326
-1465.520033,200,67.647987
-1300.085135,200,68.053938
-978.526712,200,68.375948
-1559.340213,200,68.704183
-1180.269289,200,69.032825
-913.662432,200,70.181699
-1017.640021,200,70.547749
-990.795802,200,70.923102
-1474.837158,200,87.016479
-1019.877445,200,87.350463
-1083.506592,200,87.6724
-902.933315,200,88.857754
-879.010371,200,89.205391
-756.741611,200,89.530742
-1160.15707,200,89.848174
-1402.39859,200,90.167191
-1451.788406,200,90.499572
-1103.535337,200,90.822208
-970.250486,200,91.947599
-996.173063,200,108.077345
-1099.37821,200,108.491734
-999.180384,200,108.821618
-1126.435134,200,109.150536
-1212.073509,200,109.480484
-899.155041,200,110.577687
-940.308908,200,110.921575
-1094.501008,200,111.276453
-1023.612469,200,111.653387
-1189.481404,200,111.986129
-989.587335,200,128.429546
-895.107595,200,129.623551
-1034.151837,200,129.965861
-991.021277,200,130.298064
-1379.253699,200,130.661767
-1144.165089,200,131.013105
-854.667198,200,131.382709
-1046.384585,200,132.746107
-899.723686,200,133.085076
-1087.331162,200,133.416077
-1186.511781,200,150.088377
-1011.826735,200,150.420284
-1049.986914,200,150.745989
-1004.497441,200,151.073899
-1472.788641,200,152.225693
