#{"t_start": 1611682431.3836865, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
19.465575,17,1.686744
26.904703,22,2.241856
28.255695,31,3.089253
20.535935,15,3.469732
42.067848,36,4.380554
23.061755,18,4.817719
16.832753,10,5.081439
16.184921,9,5.308292
19.154946,14,5.642536
18.072159,13,5.962053
17.74392,11,6.252638
23.328525,16,6.643646
21.408593,21,7.167402
17.076819,10,7.419755
19.331825,12,7.733238
28.823303,22,8.364211
15.541941,10,8.622885
37.494364,33,9.449882
24.583434,24,10.05526
19.855081,13,10.397887
17.847641,11,10.671682
23.462487,21,11.235554
31.618142,28,11.958983
20.644831,14,12.325895
22.687729,16,12.714082
16.872284,12,13.10006
23.523078,18,13.547695
27.622091,27,14.217004
14.856862,8,14.424199
16.369721,10,31.508605
25.010576,25,32.109055
20.071915,14,32.446067
25.145355,20,32.942698
25.847182,23,33.514932
16.099152,15,33.961616
28.501911,22,35.235196
22.005516,26,35.886525
19.135055,17,36.341089
22.013709,17,36.77527
21.847853,17,37.200551
29.680294,26,37.850869
32.940133,29,38.563924
19.01003,14,38.970756
19.777388,15,39.370072
24.942819,23,39.944448
30.842398,26,40.58742
16.529649,10,40.829535
18.603427,12,41.122605
18.882549,12,41.409606
23.86572,17,41.833717
16.467886,10,42.090237
13.892394,15,42.452076
15.829428,10,42.699193
26.966728,35,43.615797
22.667559,15,44.01345
26.345231,24,44.702909
24.768709,20,62.045144
17.487659,12,62.327745
18.378373,19,62.797888
25.376893,19,63.276481
27.312006,26,63.92339
18.597931,18,64.348982
36.634249,35,65.262012
19.746195,17,65.678793
24.486799,19,66.147987
25.219426,31,66.914749
31.70276,32,68.11267
18.746414,12,68.399306
26.607663,26,69.024684
15.585612,12,69.311316
17.533256,12,69.619081
25.559235,22,70.246907
32.196511,33,71.065154
27.073705,27,71.728243
30.088014,30,72.441564
25.270607,18,72.88458
18.90779,13,73.196552
18.162604,17,73.615452
20.485752,22,74.137895
18.843281,14,74.470387
22.112431,18,74.90903
32.17658,30,92.195809
29.831524,27,92.837459
33.47804,38,93.746506
41.71432,36,94.594184
44.350371,43,95.615585
25.351482,24,96.293421
34.552228,34,97.129193
41.259696,38,98.025797
26.981261,20,98.504452
22.934635,22,99.024009
23.321777,21,99.538757
24.973581,24,100.931758
20.663231,19,101.482495
45.800374,53,102.738264
52.369557,44,103.789698
24.970973,21,104.298767
26.069003,24,121.479777
27.112116,26,122.185722
37.976195,40,123.137938
51.288557,63,124.694955
55.395814,52,125.965227
31.190444,30,126.708026
54.160201,67,128.476697
35.646249,30,129.244177
29.412651,31,130.03043
69.003592,82,132.070795
30.295936,26,132.82003
31.280915,26,134.791469
18.332252,14,135.15459
81.090027,82,154.781525
26.793045,24,155.357061
33.484999,29,156.056908
29.714705,58,157.455025
42.919866,51,158.79678
19.238564,17,159.201894
63.556677,68,160.873452
34.025342,30,161.611995
43.817221,64,163.150354
61.533151,64,164.798263
42.612618,49,183.102187
24.477033,34,183.946097
47.404068,82,187.744725
103.613758,130,191.241959
77.374905,86,193.416493
33.154789,51,194.676198
33.030033,42,195.8602
23.004777,32,196.642561
76.756936,103,216.435804
42.139737,64,217.945813
38.065174,90,221.228261
58.284545,60,222.748809
51.443466,52,224.012814
29.343911,25,224.65182
65.051832,65,226.376054
78.314073,78,228.271723
46.204033,65,247.493794
65.03026,59,248.945932
56.589818,59,250.350037
32.915154,30,251.078924
24.385992,70,252.878545
23.646475,23,254.707753
89.007807,92,256.966334
74.024544,83,259.037747
86.282546,106,279.525779
34.646636,39,280.486334
73.576597,68,282.25404
74.769514,73,284.174803
52.661964,56,285.644631
80.677832,80,287.603243
56.704813,52,290.158622
73.416198,80,292.123683
73.912775,59,310.737839
83.168437,92,312.94648
82.352418,80,314.94763
25.133848,24,315.550607
19.850919,22,316.127125
69.736669,67,317.801916
122.152355,146,321.544911
35.036917,84,342.097438
31.950324,91,344.274076
38.465191,71,346.049785
93.423515,93,348.263951
32.597305,80,350.175228
99.975745,93,352.511533
102.759588,110,373.028153
11.770402,8,373.223695
108.825288,216,380.046755
38.42336,62,381.610937
16.828762,15,382.062687
59.448752,110,384.82451
51.516845,59,403.300556
51.505236,89,405.474958
80.88209,72,407.284849
74.430969,67,410.032902
77.537545,78,411.930312
113.770137,128,415.24325
41.897868,93,435.511023
110.519488,124,438.518187
74.240712,71,440.457675
57.325705,59,441.923951
111.836804,114,446.457009
78.435435,99,466.686146
65.963537,61,468.163092
57.686262,49,469.340439
76.075216,140,472.832283
78.478646,65,474.366353
78.766373,70,476.134548
75.801561,184,498.794448
89.011808,90,501.059761
102.876341,108,503.831455
108.985543,130,507.060783
76.605434,64,508.619874
87.831008,88,527.187315
79.176627,91,530.390959
83.094487,72,532.124877
81.986716,67,533.805889
81.097183,102,536.26201
79.398368,71,538.045427
73.920918,69,539.675851
89.596154,81,557.583956
104.450322,87,559.767008
85.051241,78,562.595644
