#{"t_start": 1611600980.6072624, "env_id": "HopperBulletEnv-v0"}
r,l,t
36.8762,28,1.162866
30.817801,27,1.589893
27.009971,15,1.817084
28.087359,18,2.092781
31.347882,20,2.416006
16.672753,14,2.626681
25.431646,32,3.13396
25.270525,20,3.487837
38.846001,32,3.97352
33.184637,23,4.330173
34.869178,27,4.736632
30.154093,28,5.165679
26.618265,15,5.401249
26.523527,15,5.626386
26.305746,12,5.81272
37.891983,21,6.139218
26.757524,10,6.299958
29.24709,14,6.536916
30.32971,22,6.877031
27.994389,16,7.120814
34.716375,24,7.493106
33.305903,23,7.846276
23.913849,12,8.033194
27.278696,16,8.303285
31.997026,21,8.6622
33.540125,23,21.347134
19.073214,13,21.555778
32.549014,18,21.829779
23.651358,12,22.012619
38.766373,29,22.454077
31.725489,20,22.765092
22.952201,19,23.310079
17.452955,9,23.449775
28.928433,14,23.702659
23.213441,17,23.975934
29.893073,16,24.216362
25.970471,15,24.448034
27.852256,13,24.650292
24.277027,12,24.834154
25.637589,21,25.152401
26.128832,19,25.441235
28.805502,20,25.756171
31.517714,18,26.029649
28.869691,15,26.25831
22.774354,8,26.38074
22.762029,11,26.555634
30.734141,20,26.870114
21.297997,8,26.991397
23.30438,9,27.131947
22.24766,9,27.274691
24.779586,16,27.523221
36.82836,24,27.900171
37.336459,24,28.2737
21.756634,8,28.398484
19.920464,7,28.505597
31.722381,20,28.859833
29.706563,15,29.087642
33.363379,18,41.647924
22.296317,9,41.781955
27.173424,16,42.040597
27.326279,15,42.283304
30.660851,19,42.571857
41.601255,37,43.141295
33.465926,20,43.44371
32.875856,19,43.729552
33.875253,18,44.019719
19.435396,9,44.216885
23.586227,10,44.370912
30.319461,19,44.677152
27.88459,16,44.931387
20.003933,7,45.037475
26.108454,15,45.425736
34.493807,24,45.792088
26.392784,14,46.010416
42.573146,36,46.551697
43.54792,28,46.977947
25.957252,15,47.204952
27.771704,16,47.449435
35.12957,23,47.795034
38.399038,29,48.248782
33.94282,20,48.551181
43.931615,45,49.280858
24.377817,12,49.46392
28.492551,21,62.037662
35.885652,23,62.392527
38.702773,32,62.877644
24.847192,13,63.077875
26.269156,18,63.355789
33.108311,33,63.848703
30.620146,17,64.106403
35.974683,25,64.510706
35.20732,22,64.868856
27.182166,18,65.141674
25.091703,17,65.404743
37.268028,23,65.75124
30.224239,20,66.051091
22.901856,14,66.258798
35.468052,24,66.627268
26.719058,15,66.85451
24.582167,17,67.112665
38.244453,28,67.758533
36.263804,26,68.154379
28.273889,18,68.458601
29.361349,17,68.741749
31.133726,19,69.034665
36.673953,20,69.35269
26.960388,15,69.585728
24.014873,19,69.907629
26.246192,15,70.13585
26.795634,16,82.824988
30.948106,23,83.190296
74.359439,67,84.215065
29.229233,22,84.543465
21.533743,18,84.817016
33.766782,22,85.184969
40.837549,28,85.635831
46.868547,35,86.15721
23.85479,23,86.504204
35.543442,26,86.901973
36.140962,25,87.275541
22.646698,21,87.590266
43.430325,34,88.104389
29.408426,17,88.379199
32.743319,28,88.817525
22.449727,11,88.98252
38.399502,27,89.385341
43.237011,26,89.999725
40.097431,23,90.387102
36.042984,25,103.349479
28.344377,18,103.622451
27.913301,17,103.878081
54.185425,62,104.828672
34.099513,33,105.371891
40.218538,30,105.844093
47.538803,44,106.55932
38.153878,31,107.027665
28.271689,21,107.344443
43.113246,42,107.975921
40.368834,33,108.480528
51.906632,41,109.097732
34.317453,24,109.457632
40.156457,31,109.920015
33.565683,25,110.308948
31.645058,20,110.666879
51.185768,44,123.720677
29.224218,20,124.015869
42.595403,36,125.452138
121.421291,101,127.032802
40.755499,33,127.523512
63.405075,46,128.200566
101.363169,72,129.272912
37.15418,24,129.632894
56.502562,40,130.242171
27.398202,14,130.461853
47.671605,31,130.958872
45.105568,41,131.57369
48.461494,53,144.720917
70.104593,56,145.547262
64.27944,58,146.452219
34.699445,25,146.823477
120.802431,80,148.838027
99.345393,84,150.076126
77.526463,61,150.981401
80.22771,103,152.567362
155.515012,139,167.086662
114.520565,98,168.549135
143.360628,117,170.931767
58.044626,43,171.605408
86.17641,57,172.507631
137.998411,133,186.978696
132.430826,84,188.269653
142.418866,93,189.663201
117.990131,72,190.731142
114.906862,72,191.796364
98.579195,93,193.882923
54.393343,44,194.543977
117.251638,70,207.877827
107.581755,73,208.972968
152.101824,112,210.643132
118.749025,77,211.795529
107.742001,67,212.830421
108.086529,87,214.174176
118.12091,76,228.477462
119.763007,82,229.71021
138.330683,90,231.041842
120.032321,88,232.347827
104.572851,63,233.318608
171.250763,111,235.004444
106.66239,75,248.640816
108.498985,64,249.584451
44.719786,29,250.814745
93.331376,72,251.893226
164.465256,115,253.623912
143.704045,95,255.084264
131.884585,91,256.447316
115.369129,87,270.194648
150.202905,99,271.685342
128.708194,73,273.74895
146.235173,98,275.293418
149.724233,103,276.852263
121.148341,75,290.303093
119.373987,88,291.648993
161.627526,108,293.245162
191.453348,156,296.61568
121.028747,76,297.742291
174.457799,102,311.495823
218.169999,146,313.710693
163.735876,113,315.467028
136.468052,91,316.815633
118.066904,85,319.650391
175.31564,103,333.484331
172.061433,120,335.311839
336.891136,282,339.515722
131.338021,85,354.577356
131.830998,74,358.073959
217.910932,132,360.064881
204.594597,163,362.593269
256.973483,181,377.704086
220.864633,135,382.700016
175.621036,107,384.307149
108.722171,88,385.644484
93.766199,63,386.600593
147.49189,106,400.441162
273.622174,201,403.430423
416.611188,313,424.262301
143.317164,100,425.740855
556.465758,453,449.008775
618.52289,463,472.516881
141.612577,86,473.822801
328.665248,216,477.016275
122.64018,74,478.136792
898.458526,678,519.120179
320.749522,250,527.908543
586.735694,379,545.916921
396.507199,251,556.345526
679.528779,460,575.59038
983.246012,611,603.132748
911.020382,548,644.387252
488.062462,313,656.360096
220.928075,157,658.695955
262.16351,168,673.817704
874.898954,574,702.904931
1495.526389,1000,759.515028
1535.941418,1000,808.200603
646.92227,400,834.831614
398.600584,243,838.471039
223.532678,130,848.799093
1469.262792,905,895.562545
110.855019,72,896.62102
1643.519577,1000,952.698698
245.409361,152,954.989689
1670.427825,1000,1013.042504
1730.017122,1000,1061.172997
1783.755225,1000,1118.281031
1809.759155,1000,1166.668624
1385.652922,741,1219.435748
1307.340308,703,1250.793537
608.809142,334,1268.263893
333.72862,191,1279.544809
1823.302353,966,1327.464835
1943.912169,1000,1383.99377
1909.59138,1000,1432.047685
807.655489,455,1459.743578
190.584312,139,1461.75884
280.907434,187,1472.858598
541.517952,289,1489.533917
1990.912061,1000,1545.618271
2006.452056,1000,1595.248271
521.83724,314,1620.948343
484.227844,253,1624.651308
813.473186,446,1652.03151
168.771062,100,1653.555794
852.068037,432,1680.950994
2028.031684,1000,1729.228646
2072.391207,1000,1785.753023
2092.844987,1000,1842.194022
1759.248728,859,1875.714774
355.14709,200,1891.201437
1055.652378,491,1919.361273
2091.767543,1000,1976.108994
2133.097175,1000,2024.609179
159.217225,105,2026.179415
2119.456581,1000,2082.998658
327.191206,192,2085.82435
2120.029599,1000,2142.688752
2153.911346,1000,2192.760173
2171.517289,1000,2249.40561
1849.952697,842,2295.087332
711.960223,361,2308.989966
236.722841,129,2323.268095
2187.110269,1000,2380.098236
2237.651059,1000,2428.48082
2307.167491,1000,2485.025866
2271.957854,1000,2541.719295
2277.889776,979,2577.667618
2344.550204,1000,2633.928867
214.820937,122,2648.332795
2304.039001,1000,2704.960922
216.809955,120,2706.74055
879.121953,409,2725.354173
345.479638,170,2736.183916
1894.097956,826,2782.114379
2378.783713,1000,2840.714801
2358.858957,1000,2876.375448
638.252489,289,2901.483092
929.733727,412,2919.93377
543.358493,277,2932.438315
322.230725,169,2947.534811
1587.957698,694,2978.59162
2418.436642,1000,3034.104729
511.645118,259,3050.219968
2269.70101,948,3092.601859
2417.353097,1000,3140.63416
87.871344,62,3141.542725
2423.414506,1000,3196.957136
2419.195121,1000,3253.147992
1235.528113,530,3273.428596
2452.289555,1000,3329.688825
2445.387061,1000,3385.464813
2471.257581,1000,3435.309142
1757.944601,732,3478.949654
1983.540011,820,3518.799527
2442.646439,1000,3567.047236
2491.787792,1000,3622.592071
1663.327873,693,3665.76755
2461.754325,1000,3709.703613
2453.346456,1000,3757.38187
2472.612219,1000,3813.965397
2475.034538,1000,3862.308401
2453.498202,1000,3919.924075
2474.079231,1000,3976.635386
2473.0916,1000,4026.53564
2490.179911,1000,4082.986451
2485.286955,1000,4131.11057
2493.402605,1000,4188.08293
2491.632566,1000,4244.785564
2426.456553,987,4293.149971
873.573511,378,4319.444151
2505.160599,1000,4367.545461
2474.797253,1000,4423.41777
928.997168,392,4437.52089
761.382706,340,4455.175762
757.255735,337,4480.889833
2380.584568,951,4528.84312
2479.274053,1000,4572.607213
2465.243414,1000,4620.108605
2511.863946,1000,4677.917296
2498.354182,1000,4734.398026
2361.421747,937,4780.693074
2515.835014,1000,4835.989866
2189.509869,864,4880.689198
2346.773111,924,4934.701256
2107.956206,830,4968.057396
2431.648521,956,5014.841588
2199.720445,861,5069.337719
2560.769851,1000,5117.548604
2579.258064,1000,5173.467456
2579.553282,1000,5229.785511
2566.50453,1000,5279.634914
432.614299,198,5290.930939
2551.938516,1000,5339.396085
2580.064569,1000,5395.261369
2516.149621,999,5443.467364
2557.534264,1000,5499.319988
2481.42668,986,5555.667158
2562.167306,1000,5603.939171
2261.938854,888,5645.977865
2373.224845,938,5693.240002
2544.463327,1000,5749.034219
2572.252056,1000,5797.933226
2603.375153,1000,5856.306907
2304.961675,905,5903.179033
2491.785494,985,5960.005895
2512.028898,1000,6008.486229
2080.796373,829,6050.388421
2522.312262,1000,6099.819893
773.306768,328,6126.18456
2582.75506,1000,6181.629898
1236.650055,497,6201.929126
2595.344459,1000,6258.73483
360.202857,181,6261.421576
759.641498,328,6287.412704
2111.618921,822,6321.343866
2573.114302,1000,6377.735665
2148.229998,833,6424.400709
