#{"t_start": 1611677036.4934154, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
30.561584,23,1.303064
33.632165,30,1.888793
16.915989,11,2.10111
15.521741,9,2.263209
38.196037,37,3.033798
16.8279,12,3.247425
23.864958,18,3.577524
27.809634,29,4.110579
28.918824,23,4.517451
35.482973,30,5.072392
31.566375,27,5.573813
20.336495,14,5.835853
26.097899,19,6.187233
16.627421,11,6.401711
26.105159,20,6.784453
25.564483,21,7.154211
15.244026,10,7.346228
19.193921,20,7.771008
27.018159,22,8.172447
24.034179,19,8.515556
19.200498,12,8.726264
16.748508,15,9.00892
17.833355,16,9.300303
31.370858,30,9.822579
33.471113,37,23.768015
14.198124,9,23.925329
24.464423,20,24.277976
19.382632,12,24.489759
23.274323,18,24.822875
20.931963,15,25.083693
26.244492,19,25.447395
23.609807,16,25.767944
19.052539,13,26.356453
15.180747,18,26.702419
23.979273,17,27.019218
22.150742,16,27.318759
27.758844,22,27.707036
30.143302,26,28.171258
19.548681,14,28.512851
16.781546,10,28.691803
21.444534,15,28.957667
17.649785,10,29.147861
29.233461,27,29.626494
15.244038,9,29.781145
44.157217,39,30.498734
19.398385,14,30.743986
29.393247,22,31.135114
16.575803,10,31.318016
17.077415,11,31.510836
16.500919,10,31.686579
21.044511,13,31.926302
13.21739,11,32.118579
20.50983,15,32.388565
25.255761,20,32.736644
36.263224,33,33.320381
21.903629,17,46.847968
28.153891,21,47.220169
26.966177,27,47.746286
17.153503,15,48.039471
30.521656,27,48.533691
23.961892,21,48.916609
21.983668,16,49.288455
28.688819,25,49.770195
22.903204,17,50.100981
27.134211,25,50.568778
21.693859,16,50.862067
23.816427,17,51.854507
16.409343,13,52.105472
26.828598,21,52.489899
25.223869,30,53.044748
14.74636,8,53.19098
29.988185,25,53.660772
34.427553,31,54.266607
33.716961,26,54.779793
33.613042,30,55.323718
28.448716,23,55.743006
28.262692,20,56.092798
26.868245,23,56.51756
16.123331,10,56.698256
23.843615,18,69.346425
25.962581,22,69.816897
28.697439,27,70.329128
23.796944,24,70.753849
16.112415,10,70.929558
49.904571,68,72.263497
39.574246,37,72.959605
34.47558,34,73.633433
43.603912,35,74.321801
26.122151,24,75.060034
31.800091,25,75.645395
29.451574,27,76.363357
32.413204,34,78.295078
36.307388,43,79.05733
35.170124,34,79.674842
39.092922,28,80.231832
31.667982,45,93.176891
71.496413,69,94.445492
28.69306,25,94.905743
28.309808,65,96.135596
20.438931,21,96.525016
40.698202,39,97.240099
31.914937,46,98.099165
22.104675,18,98.425197
37.386316,33,99.013144
23.262391,27,99.524396
72.222671,71,101.037484
36.517407,35,104.846738
56.895806,79,119.294272
72.562287,82,120.790504
40.802321,38,121.464882
45.876616,50,122.469569
44.148367,55,123.446435
75.917258,70,124.700879
57.784244,55,125.691521
59.397662,44,126.498923
81.239659,77,127.932059
96.824679,114,143.894625
103.291129,114,145.920495
60.765014,56,146.909394
65.159819,60,148.052957
76.774596,72,149.39454
28.708534,26,149.877769
34.338958,62,151.006532
34.071358,68,164.813206
28.111319,23,165.345817
110.265927,121,169.731432
64.103141,61,170.808717
62.465099,48,171.645082
55.322432,56,172.637462
67.937955,132,175.095949
46.105817,49,187.75129
106.108535,120,189.993417
62.638669,71,191.264214
71.623758,80,193.802749
85.45834,82,195.463748
135.32409,152,211.864889
72.628244,71,213.105691
35.377369,67,214.286918
14.552023,17,214.610448
13.073449,14,214.956543
67.483171,72,216.392119
148.234695,244,222.232461
62.484433,58,236.59997
28.10872,35,237.200917
22.232101,62,238.404979
70.648975,62,239.56767
65.437471,66,240.709819
86.133129,83,242.320537
69.086643,56,243.3402
64.832993,58,244.416381
65.497112,53,259.740797
66.576987,66,260.992654
76.218678,57,262.133347
61.829761,65,263.364838
84.899777,100,265.132999
62.55616,51,266.094272
95.323667,101,267.926919
59.290946,56,268.921695
77.986373,168,285.267575
26.517865,26,285.818741
61.521794,161,289.827645
81.420943,72,291.099234
67.421641,66,292.381701
19.955274,25,292.949216
56.077944,56,306.276984
95.393856,121,308.491087
57.017864,112,311.48218
78.063845,77,312.878084
100.893811,93,314.658275
53.950915,64,329.139615
99.469258,105,331.084054
73.754045,70,332.349365
88.708125,96,334.140349
80.593428,70,336.30815
80.332921,68,337.534922
110.09444,111,353.117929
79.66583,79,354.584849
65.127636,66,355.84106
69.645456,61,356.943325
70.291302,63,358.08661
80.14843,68,359.325165
26.442258,73,360.708893
115.467476,120,376.164708
99.657819,95,377.975677
127.826015,140,381.575842
82.974604,80,383.467552
60.986583,49,384.321912
112.476495,123,398.543032
124.457102,134,402.434485
111.833674,95,404.120948
74.386329,92,405.83735
98.626256,88,407.480551
76.451958,71,408.878834
85.420817,68,423.840537
110.005509,99,425.65573
87.603185,76,428.38766
15.60504,12,428.596762
38.662567,46,429.449301
71.78927,81,431.012128
76.708977,83,432.567214
71.813016,84,448.157021
107.267253,110,450.127942
101.893024,87,451.681136
66.600445,54,452.676073
110.153959,96,455.336483
51.281872,52,456.270502
122.173214,139,471.704181
78.943147,64,473.379481
82.18088,81,475.04863
73.968222,58,476.218103
96.819504,87,477.831704
104.230029,106,480.833597
38.626887,46,481.709963
36.51802,95,495.645843
84.602459,67,496.925382
70.649886,56,497.960482
104.142578,99,499.903934
156.721613,163,504.02915
76.337622,63,519.102751
142.912376,156,522.004213
80.495502,75,523.346413
108.154591,104,525.36481
116.668384,113,527.538496
78.5649,87,542.643438
77.191945,66,543.933461
88.81595,88,546.77048
67.09986,137,549.240991
88.644679,83,550.740837
135.292054,169,567.60981
93.782266,89,569.23852
74.265899,69,571.330212
111.417079,108,573.365873
77.557764,68,574.590003
102.303193,104,576.478984
96.698639,87,590.440341
74.906257,65,591.690183
77.415639,67,593.447218
106.668686,99,596.112839
88.07599,67,598.518771
14.389118,14,598.778405
100.287007,89,600.430012
64.581466,55,613.656607
79.238555,81,615.174844
113.993074,115,617.438289
101.203471,100,619.396436
79.784837,72,620.712059
100.837567,81,623.414788
125.561721,129,639.667485
86.883023,85,641.229124
99.064757,89,642.922986
100.646412,88,644.683464
114.115118,123,646.935996
101.097999,81,662.74233
108.186264,102,665.90476
116.729914,110,668.042333
64.380649,61,669.302994
114.101618,112,671.562285
99.593522,86,673.194419
69.824302,59,687.576729
84.73808,64,689.311555
66.705421,52,691.426375
48.805168,40,692.174943
99.474162,85,693.771543
87.433473,87,695.425893
167.60134,192,711.930446
13.06899,9,712.116227
109.643229,109,714.237427
76.98969,71,715.629194
94.300625,81,719.080617
93.953262,75,720.999341
96.795375,83,722.668175
125.879542,116,737.840852
102.369785,89,739.595458
66.24838,64,740.823162
106.433695,97,742.76039
92.30369,127,746.088398
31.034019,33,746.79093
112.726894,99,762.649584
50.035263,49,763.634471
70.914615,62,764.835102
90.901441,90,766.600404
108.768502,96,768.610698
101.769758,95,770.385471
82.762983,65,786.918194
130.185259,114,789.16241
115.872093,101,791.106432
86.765336,74,792.524222
111.553554,115,794.74927
90.415956,77,809.521248
30.669191,39,810.576917
88.4065,80,813.334589
142.793271,155,816.410267
103.286237,98,818.277354
94.258594,76,819.736052
155.071723,195,836.334628
29.912708,79,839.421786
86.471334,77,841.54647
