#{"t_start": 1607103475.5145543, "env_id": "Pendulum-v0"}
r,l,t
-1323.490879,200,6.170037
-1700.015407,200,6.521793
-971.361843,200,6.870002
-1415.52725,200,7.213959
-1186.526988,200,7.556264
-784.07873,200,7.907886
-1650.015466,200,9.109277
-918.412211,200,9.44998
-955.801906,200,9.791681
-1072.878766,200,10.135593
-1867.379159,200,26.900697
-1267.622807,200,27.247849
-1135.939906,200,28.407299
-1562.262208,200,28.784332
-1177.763581,200,29.13407
-1308.268524,200,29.476225
-749.378574,200,29.823043
-971.826097,200,30.170999
-1316.031355,200,31.411343
-1402.673762,200,31.771113
-971.932117,200,48.395348
-1507.976945,200,48.762866
-1049.849111,200,49.10187
-964.973819,200,49.443884
-877.58042,200,49.78525
-964.070274,200,50.957283
-1790.270826,200,51.344715
-1389.863578,200,51.728432
-1528.771493,200,52.071232
-954.472085,200,52.409618
-967.538522,200,68.79864
-1178.611628,200,69.965509
-1337.293912,200,70.306626
-881.913611,200,70.643374
-1723.381471,200,71.007277
-999.730334,200,71.340112
-782.541599,200,71.703404
-893.230206,200,72.856917
-775.586739,200,73.198693
-1580.508332,200,73.535386
-1572.844323,200,89.969011
-973.479992,200,90.307994
-1552.173065,200,90.647374
-1309.864697,200,91.832723
-994.211043,200,92.202816
-912.878634,200,92.542912
-969.669297,200,92.87958
-1352.858374,200,93.219411
-1150.176452,200,93.55444
-770.21822,200,93.890768
-1254.883323,200,95.045309
-1070.003664,200,111.219813
-968.382815,200,111.589911
-1359.586133,200,111.923203
-1564.769214,200,112.312197
-1489.2567,200,112.648437
-1520.109083,200,113.773932
-1328.895431,200,114.108425
-1066.811672,200,114.458246
-892.050073,200,114.785288
-1286.90731,200,115.116411
-1083.269848,200,131.14269
-1434.601533,200,132.287226
-999.609926,200,132.669054
-1291.560884,200,132.998806
-1150.272671,200,133.329436
-1618.763432,200,133.656908
-985.305122,200,133.992617
-1520.483123,200,135.129307
-885.278727,200,135.459999
-1181.555495,200,135.80162
-906.849437,200,151.94927
-1157.906707,200,152.291958
-1043.515367,200,152.667291
-907.132907,200,153.045462
-998.232899,200,154.189648
-1321.797287,200,154.534405
-1323.390301,200,154.89547
-1026.187456,200,155.234648
-1755.92171,200,155.573098
-1097.804041,200,155.908505
-1098.638529,200,172.916024
-1502.581303,200,173.275843
-884.427562,200,173.606979
-1417.232511,200,173.939018
-1427.689746,200,174.270977
-1015.749952,200,174.603621
-786.586296,200,175.73999
-902.368134,200,176.077675
-782.966557,200,176.415694
-1425.060057,200,176.744874
-1003.970982,200,177.09657
-1083.336125,200,193.571661
-905.987743,200,194.714227
-993.949618,200,195.048617
-1081.534185,200,195.397942
-1021.690787,200,195.732241
-1183.798232,200,196.063058
-1602.580332,200,196.392889
-1682.983161,200,196.725054
-895.093874,200,197.865103
-1082.549998,200,198.200073
-1225.884491,200,214.306952
-1443.418817,200,214.636071
-1117.687921,200,214.99
-1243.329254,200,215.326652
-1081.604068,200,216.483167
-1157.948175,200,216.818409
-1132.946559,200,217.154238
-917.787793,200,217.505699
-1389.558756,200,217.841968
-1667.608134,200,218.180233
-1122.525911,200,235.14624
-1180.511887,200,235.485807
