#{"t_start": 1607096866.8457623, "env_id": "CartPole-v1"}
r,l,t
10.0,10,5.79476
36.0,36,5.974466
21.0,21,6.133417
12.0,12,6.14867
14.0,14,6.167377
15.0,15,6.331544
54.0,54,6.668132
16.0,16,6.688811
9.0,9,6.700006
19.0,19,6.853343
18.0,18,6.876539
32.0,32,7.056227
127.0,127,7.767109
141.0,141,8.647443
176.0,176,9.532102
48.0,48,9.867806
375.0,375,11.983898
134.0,134,13.360929
135.0,135,14.246391
105.0,105,14.945259
109.0,109,15.794569
141.0,141,16.515162
176.0,176,17.53391
421.0,421,19.860771
113.0,113,20.388222
110.0,110,21.596885
165.0,165,22.472713
165.0,165,23.359229
500.0,500,26.123447
500.0,500,31.065023
500.0,500,33.900351
500.0,500,36.654844
500.0,500,41.584435
500.0,500,44.677634
500.0,500,49.856541
500.0,500,52.664568
500.0,500,55.509441
500.0,500,60.40702
500.0,500,63.222255
500.0,500,68.253813
500.0,500,70.976896
500.0,500,73.785724
500.0,500,79.202418
500.0,500,82.058443
500.0,500,87.093771
500.0,500,89.772259
500.0,500,92.566734
