#{"t_start": 1607096866.8478622, "env_id": "CartPole-v1"}
r,l,t
22.0,22,5.808085
12.0,12,5.955587
18.0,18,5.980217
14.0,14,6.130006
16.0,16,6.150524
32.0,32,6.337461
22.0,22,6.495668
9.0,9,6.507305
84.0,84,7.019336
19.0,19,7.043817
40.0,40,7.240949
22.0,22,7.40024
18.0,18,7.554878
62.0,62,7.904823
41.0,41,8.090573
27.0,27,8.257509
108.0,108,8.83207
144.0,144,9.681636
377.0,377,11.668591
175.0,175,13.365277
127.0,127,14.240377
46.0,46,14.532759
99.0,99,15.116306
127.0,127,15.995991
95.0,95,16.524326
500.0,500,19.35623
153.0,153,20.199011
62.0,62,20.537835
123.0,123,21.767223
143.0,143,22.476952
137.0,137,23.196004
500.0,500,25.961611
500.0,500,31.032484
500.0,500,33.702922
500.0,500,36.488756
500.0,500,41.42105
500.0,500,44.399224
500.0,500,49.825934
500.0,500,52.501241
500.0,500,55.335005
500.0,500,60.376167
500.0,500,63.058498
500.0,500,68.083846
500.0,500,70.802304
500.0,500,73.614908
500.0,500,79.171203
500.0,500,81.89669
500.0,500,86.914491
500.0,500,89.741306
500.0,500,92.397948
