#{"t_start": 1607096866.8468122, "env_id": "CartPole-v1"}
r,l,t
22.0,22,5.809041
41.0,41,5.995209
20.0,20,6.152963
21.0,21,6.32531
14.0,14,6.343567
19.0,19,6.498277
34.0,34,6.678782
43.0,43,6.862492
13.0,13,7.017706
27.0,27,7.052466
48.0,48,7.390568
68.0,68,7.75002
71.0,71,8.103954
138.0,138,8.978543
107.0,107,9.513434
45.0,45,9.710171
69.0,69,10.063868
237.0,237,11.45997
99.0,99,11.999575
41.0,41,12.181834
119.0,119,13.592972
117.0,117,14.49062
159.0,159,15.554659
116.0,116,16.163152
238.0,238,17.536808
452.0,452,20.031677
117.0,117,20.569505
121.0,121,21.796319
129.0,129,22.487786
162.0,162,23.370496
500.0,500,26.135105
500.0,500,31.208678
500.0,500,33.911827
500.0,500,36.665757
500.0,500,41.59596
500.0,500,44.696736
500.0,500,50.001133
500.0,500,52.676163
500.0,500,55.522668
500.0,500,60.549168
500.0,500,63.233653
500.0,500,68.265216
500.0,500,70.990041
500.0,500,73.797704
500.0,500,79.349381
500.0,500,82.069823
500.0,500,87.105331
500.0,500,89.921251
500.0,500,92.578588
