#{"t_start": 1607096866.8499498, "env_id": "CartPole-v1"}
r,l,t
27.0,27,5.812684
28.0,28,5.9821
27.0,27,6.148531
14.0,14,6.167171
13.0,13,6.328947
10.0,10,6.341886
16.0,16,6.492238
22.0,22,6.520763
16.0,16,6.67845
18.0,18,6.70117
14.0,14,6.847914
17.0,17,6.869759
31.0,31,7.048111
41.0,41,7.377514
94.0,94,7.899042
22.0,22,7.929558
119.0,119,8.649839
201.0,201,9.705623
91.0,91,10.229105
178.0,178,11.27879
133.0,133,11.991461
105.0,105,12.51981
43.0,43,13.386097
250.0,250,15.109299
120.0,120,15.980089
136.0,136,16.691454
500.0,500,19.518814
122.0,122,20.195499
80.0,80,20.557763
126.0,126,21.790622
147.0,147,22.639568
500.0,500,25.293242
500.0,500,30.36068
500.0,500,33.144114
500.0,500,35.803367
500.0,500,40.865419
500.0,500,43.724199
500.0,500,49.130979
500.0,500,51.935879
500.0,500,54.648717
500.0,500,59.6771
500.0,500,62.506965
500.0,500,67.400925
500.0,500,70.253332
500.0,500,73.05202
500.0,500,78.482114
500.0,500,81.332284
500.0,500,86.246067
500.0,500,89.035328
500.0,500,91.853277
