#{"t_start": 1611606200.076976, "env_id": "HopperBulletEnv-v0"}
r,l,t
29.214038,22,4.746475
19.497262,6,4.819311
29.766491,25,5.119459
31.914042,17,5.322428
27.463377,18,5.529329
32.503891,18,5.740144
22.81275,16,5.9316
32.795879,18,6.144002
25.434572,14,6.306924
28.321184,19,6.529039
27.505717,12,6.666887
36.759719,28,6.996305
28.457038,20,7.234138
30.036009,20,7.469653
32.424373,15,7.64842
30.516294,15,7.820745
24.819405,10,7.938101
31.679414,18,8.147253
22.122402,8,8.250743
32.084209,25,8.54988
23.251745,9,8.653118
25.418092,10,8.77721
22.408983,8,8.888045
34.027152,18,9.112599
34.403097,25,9.420885
19.862206,7,9.503209
45.489444,32,9.896657
34.577658,25,10.196772
44.758527,29,10.53978
21.967919,11,18.628505
28.372905,22,18.887448
26.110506,12,19.03257
28.590195,19,19.258222
31.859279,21,19.510482
34.613981,27,19.823699
19.838825,7,20.110057
35.157621,26,20.425525
25.358207,16,20.616531
27.503408,12,20.756785
30.562468,15,20.934921
29.747159,19,21.157026
37.190655,22,21.423724
28.121133,17,21.622143
19.21682,11,21.749618
18.69565,8,21.843317
26.356718,12,21.998901
13.084957,11,22.128222
23.310253,9,22.243741
43.780303,48,22.807535
25.711473,13,22.963567
38.4192,28,23.29263
29.585082,17,23.497138
23.889302,10,23.613687
26.065719,13,23.765962
30.428659,17,23.965203
22.605824,9,24.072619
36.341114,31,24.428629
28.22984,16,24.61305
24.479334,12,24.748936
30.501452,20,32.937785
28.689343,16,33.131958
22.548228,9,33.237176
21.572859,10,33.354133
25.714434,14,33.524362
20.764096,11,33.658097
32.897929,22,33.917459
30.744506,17,34.128322
21.308458,9,34.235584
24.667974,11,34.36768
22.706221,10,34.487089
25.812643,13,34.647157
19.788848,21,34.892172
20.109304,11,35.024619
22.569277,8,35.118977
35.390656,28,35.458371
23.173125,15,35.831791
33.401844,19,36.055938
27.078377,16,36.249875
31.543665,23,36.518208
26.021699,22,36.783931
27.015625,20,37.023636
23.605381,12,37.165718
34.25548,17,37.367146
29.31741,15,37.546199
21.979382,9,37.660217
26.435941,16,37.849378
29.007113,16,38.044743
19.525867,8,38.142041
29.080438,16,38.324274
29.150696,19,38.543991
31.149445,16,38.733961
30.663055,17,38.933492
31.777999,19,47.09137
21.249425,9,47.192157
28.260697,16,47.37472
48.701069,37,47.806067
24.495444,26,48.104766
62.265284,47,48.644916
22.57472,11,48.777868
38.926163,23,49.045865
24.635794,38,49.477094
32.945859,20,49.703204
27.709738,16,49.89221
30.370748,24,50.169377
26.340704,17,50.366643
26.872121,17,50.559502
38.318455,28,50.888189
30.826297,20,51.342068
29.070221,21,51.59122
22.21115,12,51.729876
38.151491,23,52.006072
23.075403,13,52.162472
34.230387,24,52.439023
31.988649,20,52.671678
24.675798,15,52.850599
24.314399,15,53.029615
56.143238,45,61.522792
36.554787,28,61.851696
25.472024,30,62.208091
66.133343,50,62.784917
41.771309,29,63.125448
16.823381,12,63.262815
31.198892,26,63.55777
32.484215,27,63.865172
26.904775,19,64.09327
43.298146,38,64.523915
39.544866,34,64.911484
42.520872,34,65.324764
32.37712,16,65.509091
51.692899,61,66.215055
56.249596,53,67.274691
34.190812,22,67.529653
46.182673,53,76.041076
48.013447,68,76.828358
92.879563,92,77.906017
29.729051,15,78.080353
34.489442,26,78.391052
46.183553,40,78.853847
47.155905,45,79.382713
51.087816,56,80.022415
56.804546,57,80.680086
93.737804,95,89.744778
89.649359,81,91.296243
66.443411,65,92.049209
55.359686,72,92.876827
63.420016,45,93.404038
45.45654,59,94.077387
81.905051,76,94.959851
23.848049,11,95.084871
124.969517,94,104.092583
112.319811,121,105.463117
84.18797,80,106.941082
101.21647,112,108.262153
100.387351,84,109.26114
57.655814,48,109.823543
131.592578,107,119.067688
75.678728,69,119.867094
94.92171,95,120.961663
22.224929,8,121.051712
93.882965,75,122.393569
65.003403,53,122.998706
108.696325,74,123.843721
67.437328,69,124.642637
90.139761,77,133.47839
49.855661,40,133.940306
77.75646,52,134.525271
91.396798,85,135.49994
105.84783,92,136.551387
121.185773,108,138.401446
117.891028,106,147.615948
108.766241,105,148.850234
119.978569,90,149.904511
115.872377,90,150.950362
97.422918,83,151.902621
65.263656,59,152.578858
104.264643,67,161.877862
182.364549,174,163.881556
110.265145,81,164.8188
118.524081,90,165.850375
90.455619,64,166.577503
138.602121,104,175.714443
136.194785,132,177.975603
143.394908,107,179.204314
101.417858,69,179.990783
59.085726,40,180.446119
122.769876,89,181.470057
164.216489,135,190.982992
128.845823,78,191.891114
130.429766,88,193.782777
112.039068,77,194.689796
108.046719,93,195.802269
113.515304,85,196.807083
165.58611,135,206.363983
186.510644,143,208.011679
158.711709,135,210.441009
106.169547,79,211.355503
126.359163,121,220.639494
141.133046,136,222.210878
174.194832,135,223.771214
123.148365,96,225.816164
178.987573,208,236.156549
157.56686,123,237.557704
143.128858,97,238.661461
210.928832,194,252.772763
87.209598,72,253.609367
148.545101,93,254.66785
183.071803,170,256.656226
182.938419,161,266.526397
162.832354,132,276.57662
152.501166,106,277.807649
168.401102,142,279.47003
248.399698,274,290.607794
170.174546,124,300.540599
341.387957,415,313.229757
212.950017,183,323.924997
308.478913,251,334.810101
229.08132,205,337.150849
154.131378,123,338.555089
176.916027,143,356.653194
147.232368,137,358.255669
285.607844,271,361.400689
238.261948,197,379.963012
127.095023,100,381.099878
130.56515,125,382.566306
222.484466,173,392.408595
330.148328,334,404.592065
378.507688,269,415.511091
272.281314,208,426.353502
388.302585,299,437.796243
423.634578,373,458.502936
214.716397,196,460.715524
274.688822,221,463.236834
628.850846,532,485.536676
285.00904,277,505.055499
310.749869,227,507.673036
227.918531,181,517.778052
187.155268,147,527.905981
292.651792,237,530.610278
594.783662,443,551.42053
275.998606,249,562.17159
140.420555,105,563.372343
893.198197,642,586.94509
960.497996,678,618.988464
1207.879201,766,644.066595
44.77445,38,652.703344
371.366881,226,663.107238
752.794536,444,676.425416
183.004641,134,685.890803
317.683089,193,688.057222
1571.103558,1000,731.720196
976.83358,537,754.150221
1568.560945,881,788.111819
601.081334,338,808.054292
580.506203,304,811.499245
1722.077257,856,845.320537
404.052106,205,855.83798
1545.908187,721,887.833037
359.279572,196,890.029098
259.883551,154,891.740194
134.851585,75,900.969748
2085.902181,945,936.061223
1126.669043,538,958.274719
2146.343828,1000,1002.600955
1312.731022,605,1025.897755
358.834104,196,1036.212168
1658.675451,760,1060.969473
893.713817,414,1081.71448
733.394898,363,1093.735677
2288.659347,1000,1136.832165
1738.753009,754,1161.590525
183.681947,101,1162.738204
353.788977,183,1180.895727
2390.602489,1000,1216.809808
2293.659334,1000,1260.950356
1970.063849,834,1285.706755
896.186008,402,1306.221057
1991.503798,837,1338.990036
2325.858838,1000,1380.698816
545.482379,278,1383.861775
2420.127282,994,1427.213395
592.412538,267,1438.183794
2402.484421,1000,1481.053882
2352.069684,1000,1516.540876
681.175799,303,1528.380412
2382.912409,1000,1564.04275
516.529063,244,1582.692308
220.603629,103,1583.837564
236.516826,120,1585.155794
2435.339931,1000,1627.854516
571.52248,254,1638.533171
726.37528,317,1650.151002
643.803413,289,1661.208432
377.329783,180,1663.160525
2427.04699,1000,1704.680959
1072.450403,448,1725.573112
2409.874403,1000,1760.166144
1711.115718,714,1783.7498
1299.460693,544,1805.525437
2193.507756,883,1846.493805
324.471371,149,1848.109299
2353.652792,977,1890.536356
1017.262965,427,1903.119089
2221.512579,906,1944.888582
869.233092,386,1956.979727
2469.602131,1000,1999.523962
1674.885717,688,2022.704788
2467.454857,1000,2065.622777
1934.314618,782,2090.597928
2506.036968,1000,2125.436036
2128.665853,859,2167.638651
361.958246,176,2169.56968
1156.361545,472,2191.110376
2492.817513,1000,2226.0958
2523.755494,1000,2271.085525
2470.35401,1000,2314.705758
2494.661445,1000,2349.536712
2415.418713,1000,2393.033648
454.889086,225,2395.516671
2499.47996,1000,2438.076146
1186.424318,482,2459.461865
2363.394111,945,2493.552353
357.744911,167,2503.243804
2461.847037,1000,2538.137457
448.157846,200,2548.248384
2493.115197,1000,2590.887677
2513.386651,994,2633.546675
1771.097794,706,2657.118032
2465.441423,1000,2691.3736
2531.807524,1000,2733.985412
234.431389,118,2735.269288
2566.830682,1000,2778.256881
