#{"t_start": 1611606200.082481, "env_id": "HopperBulletEnv-v0"}
r,l,t
40.36206,30,4.841627
27.369062,15,5.023854
37.840005,26,5.331841
23.190332,8,5.422994
30.055186,15,5.596603
31.715265,16,5.785049
26.17986,10,5.905473
33.103324,19,6.127963
29.263034,17,6.3286
32.901336,18,6.538167
24.494056,16,6.72525
30.028955,25,7.016672
26.873422,16,7.207059
26.912407,16,7.395981
23.572408,22,7.658438
21.427961,14,7.818666
33.560204,24,8.099608
31.606863,16,8.295115
21.462716,10,8.412934
19.243658,6,8.486648
31.75915,19,8.708647
27.026402,15,8.916238
27.309637,16,9.110461
37.949436,24,9.406601
30.049927,20,9.641613
31.463064,17,9.859115
33.834992,25,10.158979
27.651982,12,10.306274
36.924359,22,10.561756
33.341763,20,18.756571
22.847887,8,18.848635
41.543773,26,19.162158
29.976807,21,19.412862
26.613541,14,19.577179
25.119348,10,19.694522
27.253689,17,19.891337
24.258427,10,20.215314
26.474879,14,20.387906
28.44263,15,20.568191
27.341617,16,20.755248
32.298855,16,20.94429
24.87756,16,21.130193
27.927557,12,21.271702
29.689002,14,21.445608
27.657422,15,21.61998
32.220282,18,21.828117
30.103488,15,22.021362
26.147173,14,22.19559
23.181168,10,22.311549
21.032343,7,22.398893
18.359824,6,22.471304
28.245674,16,22.656291
24.850577,11,22.781818
26.67948,20,23.020621
22.752835,9,23.128004
30.031432,19,23.347584
24.807991,18,23.565932
13.39354,16,23.751373
27.138464,13,23.899886
20.529235,7,23.987709
24.812483,10,24.104308
26.939615,18,24.307429
31.424855,17,24.511182
25.501725,17,24.701553
32.866003,20,32.88843
20.275342,6,32.960642
38.802804,21,33.211334
41.019886,29,33.561086
35.356484,23,33.831496
71.371907,43,34.353083
24.832747,19,34.584876
23.113818,14,34.748341
40.168533,28,35.081781
31.899017,17,35.282735
24.923936,13,35.443969
40.814601,27,35.962034
29.705112,19,36.189173
26.043643,13,36.342139
19.529226,8,36.434408
22.501737,9,36.540747
27.456446,16,36.734967
25.482829,10,36.85214
35.907893,25,37.150749
29.526711,21,37.402361
21.731165,10,37.520458
29.01068,24,37.810887
33.72283,18,38.029879
27.515362,17,38.230455
31.916039,23,38.49677
21.587909,10,38.615337
31.3754,19,38.838269
34.228042,21,47.01738
38.175289,28,47.337331
32.247858,20,47.566442
29.490272,19,47.792068
32.715053,19,48.010055
30.480197,16,48.192487
43.245448,33,48.572805
33.419848,26,48.879565
28.677683,15,49.055302
41.943549,38,49.485816
28.959517,14,49.643489
43.541611,34,50.041752
24.388294,11,50.167491
22.353295,19,50.387374
51.981882,47,51.15506
30.595431,22,51.410153
31.053668,16,51.600003
32.392884,18,51.814056
27.502409,16,52.004262
46.95263,49,52.576267
28.143522,15,52.751821
20.86933,39,61.179227
29.176296,13,61.333549
32.444888,22,61.591762
36.211358,24,61.873531
41.584502,38,62.319987
37.866829,26,62.619827
22.566074,14,62.782933
42.804728,33,63.169085
36.378459,24,63.442449
24.52626,19,63.659696
37.232714,27,63.973173
48.807627,39,64.421232
59.222554,53,65.030672
23.465389,16,65.215565
54.512251,39,65.68111
31.195379,22,65.931942
45.586648,41,66.846797
30.104829,29,67.192354
31.92832,26,67.491839
37.708872,31,75.748847
50.399647,36,76.171476
39.784891,29,76.502823
51.388889,64,77.253739
51.419151,47,77.796357
40.264563,53,78.423229
21.523105,9,78.528216
33.473944,19,78.745901
46.618101,36,79.169671
40.589287,31,79.529979
54.689313,41,79.995979
37.833174,43,80.491036
48.470031,39,80.942049
39.727278,36,81.363559
31.748034,19,89.543451
91.369055,71,90.973271
45.713047,42,91.470523
78.928768,62,92.186314
103.080706,73,93.027928
57.029436,44,93.538702
47.29029,41,94.005862
36.321052,21,94.247676
52.516423,66,95.013604
74.82586,103,104.126212
73.377696,54,104.743135
62.215263,52,105.3286
78.221896,69,106.668207
40.609901,32,107.04426
122.545357,113,108.378585
97.299227,88,109.421414
69.657604,51,110.016434
73.788562,49,118.580591
111.567702,96,119.701983
