#{"t_start": 1611492701.246767, "env_id": "CartPole-v1"}
r,l,t
14.0,14,4.203782
12.0,12,4.219853
19.0,19,4.394985
21.0,21,4.56324
18.0,18,4.58299
18.0,18,4.744429
45.0,45,5.020517
31.0,31,5.213309
21.0,21,5.381912
14.0,14,5.39748
17.0,17,5.536943
35.0,35,5.692328
85.0,85,6.029368
51.0,51,6.321957
58.0,58,6.682425
81.0,81,7.023212
121.0,121,7.63176
46.0,46,7.932565
179.0,179,8.765799
147.0,147,9.56382
129.0,129,10.42774
207.0,207,12.725071
196.0,196,13.796157
127.0,127,14.434191
131.0,131,15.059496
141.0,141,15.86184
263.0,263,17.112483
327.0,327,19.978171
347.0,347,21.891687
500.0,500,24.766847
500.0,500,29.294744
500.0,500,32.044482
500.0,500,34.827901
500.0,500,39.493423
500.0,500,42.364013
500.0,500,47.238448
500.0,500,49.781412
500.0,500,52.481066
500.0,500,57.421403
500.0,500,60.225981
500.0,500,65.066218
500.0,500,67.538926
500.0,500,70.438345
500.0,500,75.458581
500.0,500,77.955067
500.0,500,82.769656
500.0,500,85.326484
500.0,500,87.9661
