#{"t_start": 1611679704.6837564, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
23.786082,17,0.91281
20.7115,14,1.213931
33.151681,27,1.804885
31.916036,30,2.448488
35.484965,33,3.155982
22.736863,19,3.561066
26.531127,21,4.002389
29.556444,26,4.556145
22.580651,15,4.876075
20.653093,13,5.160653
21.840468,18,5.548453
36.334695,39,6.377563
22.97064,18,6.765432
29.84634,29,7.39541
31.853096,30,8.031477
23.931669,23,8.546342
20.825555,17,8.909045
17.372272,15,9.224553
23.401145,16,9.573976
29.891956,25,10.099278
21.957349,20,10.533725
27.954853,29,11.146019
22.024415,15,11.469836
18.680332,17,27.195785
42.183074,40,28.066686
27.706054,21,28.523009
16.08324,10,28.749691
21.703017,18,29.144916
23.561883,18,30.259952
21.79602,16,30.611313
24.08614,17,30.990507
16.282294,10,31.206507
13.770253,8,31.384175
14.070848,8,31.552707
21.825282,15,31.882117
21.209278,17,32.257708
15.370589,9,32.456943
29.807654,25,33.007534
26.17882,19,33.416079
24.403433,25,33.959861
18.277202,12,34.214342
16.385927,23,34.695543
13.44688,8,34.874345
18.549447,13,35.150878
22.60812,19,35.554102
18.870395,19,35.978735
28.9009,20,36.416909
24.419975,21,36.862394
20.638177,16,37.2193
28.537254,24,37.751485
23.370196,17,38.127559
22.963341,20,38.55505
17.856891,13,53.934506
40.099894,42,54.840902
16.670535,12,55.094383
28.343306,26,55.642748
29.011994,28,56.240994
27.59316,24,56.76129
33.100824,27,57.338437
14.729744,13,57.616402
19.652021,16,57.951155
20.745718,17,58.327696
23.540376,18,58.700045
31.434699,29,60.19537
24.629692,21,60.638204
31.176693,27,61.214787
17.505837,16,61.55523
21.658816,19,61.947257
30.712583,31,62.612858
30.505557,31,63.298013
31.079968,24,63.821956
26.048195,22,64.296655
30.761942,25,64.839982
21.138457,18,65.243597
21.442486,48,81.221958
19.215987,14,81.513493
35.910103,35,82.257702
24.165211,20,82.676434
24.923419,25,83.208677
24.355075,21,83.657732
32.913921,30,84.295789
29.695818,22,84.754634
25.649094,23,85.23556
28.137472,31,85.884108
34.39979,34,86.596143
54.192041,49,87.642275
51.093282,44,89.496895
26.105865,27,90.07043
43.671252,34,90.769983
22.718728,19,91.175042
39.02055,39,91.989383
25.045043,20,92.408996
54.55398,52,108.476212
50.932484,56,109.660902
29.29601,29,110.279966
26.959623,29,110.874011
38.944458,38,111.677368
55.498506,65,113.03798
30.499726,24,113.55347
28.848288,28,114.147604
80.101597,66,115.55168
29.145362,28,116.127017
16.024712,13,116.406631
30.581246,35,118.096377
63.816666,64,134.348101
65.638359,76,135.946199
13.876438,11,136.176852
67.813705,71,137.7109
20.512603,14,138.004929
34.760346,39,138.822407
49.016055,55,139.979911
17.038056,13,140.253767
35.729002,55,141.408241
41.63996,40,142.286717
93.806742,81,144.035242
61.485455,52,160.075949
36.941919,45,161.861532
22.686877,26,162.417823
81.600457,87,164.301015
60.245523,57,165.513827
41.656925,84,167.360509
72.620276,67,168.784803
77.763965,73,170.336807
56.008651,61,171.656507
35.379621,36,187.50005
75.992292,83,189.239506
22.261794,24,189.742154
17.079248,15,190.052928
27.599497,65,192.289186
95.415692,113,194.697691
89.799848,101,196.835951
26.429461,55,197.99746
57.328285,60,214.269201
58.876332,52,215.381088
50.745718,52,216.472987
26.107987,52,217.596805
43.145029,70,219.069863
73.680442,77,221.844614
27.626756,53,222.971063
31.701662,31,223.632251
15.610735,11,223.863933
22.881884,62,225.17158
70.768853,71,241.711778
54.317468,62,243.008974
70.606203,60,244.268905
80.741031,64,245.605506
68.24277,79,247.252892
20.470244,61,248.578054
114.503959,138,267.38577
19.477538,56,268.582759
43.830355,66,269.980909
68.673541,61,271.258528
108.158405,110,273.567641
67.313631,63,274.882934
42.806478,51,275.954514
98.727414,100,294.122252
77.602089,67,295.52901
54.458514,51,296.595073
48.680805,91,298.516052
74.770673,76,300.131325
143.447638,165,303.602981
77.388126,70,320.013814
69.805197,74,321.556324
66.992839,64,323.80152
70.52126,71,325.27754
65.946518,70,326.759603
66.591057,54,327.895697
16.081216,16,328.23381
131.403795,142,331.228203
83.620833,73,348.10759
59.208412,51,349.220235
72.526659,60,350.520705
70.07058,70,352.938521
32.669859,74,354.521724
91.677927,96,356.584318
143.398306,167,375.400779
38.631759,45,376.396511
63.08281,53,377.552668
118.39693,112,379.957274
92.485731,87,382.625119
73.933868,69,384.078431
95.83334,94,401.053365
83.411927,84,402.829556
28.499062,69,404.288645
84.137468,68,405.720918
78.253563,77,407.349866
81.352895,68,408.790003
86.618778,83,411.478318
107.706375,108,428.977777
68.950752,55,430.115213
74.914008,62,431.442054
96.153699,99,433.520636
83.799476,92,435.500566
70.054973,58,436.776019
69.030087,52,437.892323
65.128626,58,454.325054
96.890206,81,457.031231
148.564413,145,460.059567
80.230661,70,461.536915
65.832233,66,462.94759
101.673432,101,465.083106
66.612399,62,481.693654
58.03449,118,484.221762
69.286778,55,486.312068
63.629049,84,488.076168
65.348444,64,489.430604
70.256913,62,490.730207
31.98455,58,492.045369
78.579194,76,508.759241
62.808898,103,510.938908
94.43353,110,513.248933
50.761448,123,516.838007
55.645959,57,518.051967
88.923404,79,534.8821
108.69655,107,537.122986
100.033107,93,539.083687
81.182239,69,540.539024
109.391661,92,542.466928
104.79548,88,545.397009
97.170623,101,562.584138
88.843343,76,564.201261
55.978961,114,566.627344
97.106367,70,568.125738
83.914815,71,569.622897
110.592562,108,571.914926
93.381462,85,589.765043
106.370376,90,591.660839
97.756517,159,595.018366
107.66902,98,597.077531
70.293754,86,598.885756
98.744379,81,615.672488
44.496562,98,618.791037
65.495209,62,620.092278
48.291635,75,621.650898
102.316816,103,623.80655
90.322313,72,625.336379
120.150348,119,642.875257
90.281222,108,645.160942
73.525842,101,648.662885
87.478568,77,650.267904
83.661496,63,651.596157
166.52007,144,669.919177
123.086187,110,672.255012
151.654771,133,675.099019
108.513981,95,678.30444
113.902869,102,680.59761
111.80312,101,697.979969
126.949592,126,700.633481
132.083146,119,703.132559
123.417282,104,705.335987
94.118306,76,708.554214
128.440052,105,725.790118
105.530437,93,727.730886
47.305754,56,728.904868
45.233629,118,731.354236
83.80926,75,732.921525
130.982258,107,750.173784
122.957009,107,753.829418
83.580834,74,755.415956
46.471912,45,756.34817
82.31964,71,757.83063
109.277226,106,760.029493
158.886513,112,777.404523
88.743397,76,779.016651
102.312572,75,786.113691
49.295593,48,787.106427
89.958948,75,788.763516
94.507517,82,790.518965
146.955626,121,808.084913
78.354508,59,809.326063
105.205019,88,811.16632
153.035344,135,817.521214
139.755221,112,819.871784
157.605818,131,837.645592
159.93887,138,840.538442
110.206584,103,842.687018
190.318391,159,847.334446
21.776555,24,847.856885
81.008013,68,849.289615
