#{"t_start": 1611679704.6865582, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
10.010381,7,0.693245
19.757442,15,1.021087
18.769651,13,1.313141
18.919561,15,1.63454
15.150292,10,1.847465
35.35405,35,2.5957
17.463811,11,2.828567
25.84645,24,3.349602
36.275307,33,4.042304
23.871914,26,4.60021
33.692003,40,5.461855
19.385809,12,5.716224
26.401199,25,6.243184
18.397752,12,6.508661
24.307861,19,6.915769
24.500593,19,7.32477
17.625607,11,7.564798
33.782951,28,8.159863
19.226728,12,8.427313
36.51867,29,9.053689
22.36276,19,9.461328
32.174914,34,10.186033
28.120668,24,10.701716
19.788568,16,11.041685
18.494806,14,11.335358
16.376062,12,26.952739
26.378225,20,27.388296
18.735112,14,27.690807
24.870835,21,28.155359
24.977261,18,28.545793
18.007023,12,28.818368
20.077842,13,29.100632
15.297127,11,29.335811
16.124508,10,30.280928
28.527974,29,30.921937
18.225202,12,31.184299
18.047982,16,31.529958
20.880831,18,31.926349
38.291781,35,32.691198
19.035645,12,32.960594
27.008979,25,33.500043
16.845425,14,33.800621
16.881904,11,34.045773
39.820382,38,34.845152
24.794402,23,35.34094
38.256585,37,36.151023
30.372505,25,36.694581
19.933066,16,37.048196
30.833493,30,37.707528
22.892348,19,38.128156
23.402447,21,38.575321
26.107539,22,54.143018
30.020814,29,54.778027
29.096286,25,55.308197
22.816989,17,55.663324
20.560469,15,55.976601
20.224809,20,56.421594
23.653392,17,56.782402
25.262406,21,57.231474
35.525861,35,57.972482
23.839628,21,58.430137
27.472186,24,59.807103
19.753698,20,60.236028
30.273414,26,60.785993
27.488215,27,61.36643
31.319072,26,61.90481
22.991901,17,62.268367
33.326898,28,62.866126
21.564175,19,63.29842
27.013473,26,63.863987
17.689638,21,64.31965
30.544485,30,64.973139
25.914788,23,65.489302
16.283667,13,80.709488
44.764085,53,81.834544
33.23532,27,82.403188
22.213784,21,82.840278
31.667736,28,83.443308
29.454812,25,83.980904
31.536676,26,84.519737
31.758096,28,85.108094
33.836485,28,85.689976
52.809543,43,86.596382
52.412786,46,87.57821
58.695698,65,89.88097
31.900024,31,90.523404
21.245271,15,90.839863
37.154562,32,91.506282
26.314846,19,91.904258
22.250661,19,92.305719
22.338899,20,107.69057
59.696273,70,109.178146
24.081823,19,109.57724
53.306633,46,110.548556
46.012594,43,111.447901
23.029789,60,112.697173
40.922782,33,113.407881
34.832082,40,114.257529
31.448658,28,114.857656
38.089804,35,115.592897
35.14614,36,116.344351
31.168834,33,117.987253
50.739593,78,134.542468
28.549011,74,136.092569
61.614719,70,137.606953
54.257436,62,138.903736
57.624548,86,140.718319
77.892403,64,142.097769
79.484704,79,143.807616
20.727091,15,144.121221
28.43578,58,160.283732
87.255558,99,163.224823
36.703292,38,164.064965
50.148075,85,165.908215
23.923218,27,166.497563
62.811604,73,168.064789
39.604248,67,169.480006
82.725396,81,171.233058
82.025258,85,188.107688
37.009759,38,188.904049
74.44409,73,191.298947
64.164171,62,192.609345
63.647043,79,194.257313
77.1029,74,195.868887
30.889879,53,196.981008
78.768349,87,213.821639
53.019571,62,215.149084
69.18112,63,216.473383
61.134976,125,219.133609
83.685139,83,222.044947
59.370735,56,223.230616
91.052195,95,225.23612
57.109165,46,241.243975
69.986078,98,243.300281
32.596947,79,244.953182
70.357869,73,246.480944
41.855034,76,248.110317
61.774803,56,250.077094
65.995746,123,267.776724
79.359258,85,269.598466
99.542738,114,271.993535
42.963028,52,273.084679
127.586976,186,276.991599
130.696144,136,295.900263
57.588843,62,297.209145
90.289394,89,299.092418
51.320908,81,300.800076
78.271379,81,302.496121
38.235631,62,303.808917
19.002998,21,304.249072
67.683789,64,320.53792
67.29598,107,323.65543
58.399138,60,324.921058
65.623634,61,326.203588
63.850955,55,327.368993
79.460194,88,329.239643
95.207437,110,346.852065
38.897484,82,348.633711
62.663422,61,349.94299
72.535277,66,351.373047
54.286831,91,354.233321
75.849669,90,356.178962
62.667776,55,357.352475
23.659149,21,357.801334
24.299416,36,358.56045
77.500353,63,375.157177
77.02425,71,376.721271
71.946168,66,378.169132
81.346854,69,379.641678
116.207888,110,382.797542
74.69434,59,384.036959
77.722319,84,400.803818
39.456912,75,402.389628
72.729908,66,403.775701
82.993836,85,405.577678
67.763912,65,406.939384
34.977022,65,408.324515
93.447677,96,411.292562
92.666423,85,428.298054
81.598309,80,429.972731
56.252242,51,431.059228
87.860132,86,432.870663
80.407305,68,434.305619
37.837411,83,436.125023
78.390186,72,437.660686
83.47734,85,454.674971
77.420826,72,457.199757
76.200368,68,458.614666
79.38879,69,460.059997
88.369088,78,461.702207
78.929621,75,463.326267
69.566484,68,464.752052
79.359079,77,481.669982
80.239114,77,483.346172
112.064804,125,486.901879
67.478209,61,488.182467
37.232341,53,489.303752
77.10914,86,491.124797
62.496605,69,492.669698
109.483517,105,509.989592
53.334993,72,511.51046
89.963163,75,513.079754
135.11711,140,517.028532
104.818138,90,518.937931
91.042952,86,535.902746
107.80583,125,538.541239
35.843926,78,540.177691
71.723606,68,541.606567
92.401684,78,544.334076
71.680028,62,545.631275
111.612062,100,562.793247
89.588876,73,564.358971
85.17602,89,566.250635
78.816427,71,567.745671
124.338153,114,570.188404
82.591097,74,571.750954
89.381039,85,589.598555
82.886752,79,591.265542
69.37414,63,592.585912
78.20085,68,594.011075
107.766715,105,596.236654
101.134672,78,597.872213
91.447534,72,599.398418
95.66216,90,616.371185
84.676716,71,618.914418
89.408343,70,620.378402
41.220059,60,621.628772
36.079839,84,623.396965
69.451905,136,626.253269
25.679529,62,642.603502
85.481333,82,644.352541
158.562252,139,648.640663
121.219211,106,650.858475
76.004217,64,652.217101
91.890666,74,669.059732
79.472668,68,670.507304
81.514296,68,671.939063
106.552589,90,673.860567
68.94327,68,675.306047
118.19986,110,678.86388
74.155003,61,680.252973
100.555321,89,697.400564
140.133858,109,699.69081
110.44037,94,701.661414
87.680759,78,703.308896
50.841153,50,704.353213
66.615792,66,707.358468
103.470157,83,724.177397
109.357906,95,726.142738
145.056554,138,729.030033
110.32832,106,731.228989
141.683955,123,733.796293
118.844357,99,752.296138
94.897608,79,753.951698
127.162392,117,756.430097
70.618239,63,757.745983
84.146046,82,759.455279
99.319808,88,761.27704
170.189723,145,779.364596
178.665587,163,788.345787
209.476261,173,792.052214
27.761828,33,792.721133
102.878232,81,809.473009
99.11412,83,811.207362
149.120532,126,817.372761
178.388426,166,820.842426
113.787999,89,837.749657
111.361069,136,840.607443
126.668871,105,842.789737
112.723195,84,844.56459
152.189452,135,848.729097
115.289425,96,865.633975
97.575606,79,867.280382
91.415842,81,868.995885
84.198294,71,870.483852
191.069299,145,873.506553
60.070064,70,891.317072
133.221646,141,894.258394
144.50734,137,897.10487
128.626027,109,899.385732
134.088432,102,901.524837
168.641427,137,920.787606
154.512537,149,923.925244
117.307554,95,925.911053
232.570296,204,945.242864
136.081943,110,947.527568
121.992163,100,951.187799
188.706931,168,954.685281
164.286944,152,972.863975
152.237884,132,975.629781
132.686359,111,977.943209
181.119412,154,982.57634
150.416953,115,1000.657173
185.047328,169,1004.249812
216.619219,173,1007.831652
304.285296,265,1032.369832
302.180876,258,1037.735599
144.61777,117,1055.223858
314.49304,262,1063.324732
100.051706,74,1064.866849
179.618238,153,1083.245725
128.139869,118,1085.697994
61.298494,56,1090.731104
276.182583,227,1095.50285
123.114066,98,1097.532001
319.587075,252,1117.831992
120.960859,98,1128.32433
188.572741,188,1147.312634
253.50088,231,1152.103194
442.91255,357,1177.430326
233.536013,188,1181.375514
99.331243,86,1183.158367
510.880015,517,1218.811797
546.267095,423,1251.898218
35.150975,36,1252.637363
35.773498,42,1253.489665
275.147913,196,1272.595448
428.348096,354,1289.942783
466.881748,356,1312.974096
170.753789,156,1325.249433
29.52414,28,1325.836422
136.092208,101,1343.182997
214.18737,183,1346.992622
198.738105,148,1350.065071
638.317262,516,1384.881017
551.671688,439,1419.175972
434.867453,371,1452.096996
