#{"t_start": 1611480697.6580274, "env_id": "Acrobot-v1"}
r,l,t
-477.0,478,2.909444
-500.0,500,9.263719
-155.0,156,11.357679
-243.0,244,15.574276
-225.0,226,17.487216
-151.0,152,18.050589
-156.0,157,20.510274
-149.0,150,22.106636
-162.0,163,22.758116
-138.0,139,24.338291
-170.0,171,25.4328
-200.0,201,27.2286
-132.0,133,28.803788
-171.0,172,29.46445
-268.0,269,31.904953
-90.0,91,33.285867
-84.0,85,33.668151
-107.0,108,35.101494
-351.0,352,38.161916
-79.0,80,38.500999
-162.0,163,40.347573
-109.0,110,41.008672
-82.0,83,42.872835
-92.0,93,43.24197
-79.0,80,43.594264
-127.0,128,45.086666
-82.0,83,45.406203
-82.0,83,45.731021
-71.0,72,47.035361
-63.0,64,47.280187
-98.0,99,48.038891
-83.0,84,49.396071
-80.0,81,49.700518
-96.0,97,50.076282
-80.0,81,51.402596
-64.0,65,51.650115
-91.0,92,52.006563
-86.0,87,53.827627
-87.0,88,54.167741
-93.0,94,54.52799
-94.0,95,55.887437
-118.0,119,56.34946
-82.0,83,57.667975
-78.0,79,57.979457
-90.0,91,58.67412
-75.0,76,59.013257
-82.0,83,60.348719
-78.0,79,60.653071
-79.0,80,60.97063
-94.0,95,62.382677
-90.0,91,62.739565
-90.0,91,64.735775
-61.0,62,64.978655
-87.0,88,65.334673
-89.0,90,65.680725
-87.0,88,67.090275
-79.0,80,67.413499
-70.0,71,67.696096
-76.0,77,69.098898
-74.0,75,69.827636
-151.0,152,71.949521
-79.0,80,72.264471
-88.0,89,72.658404
-74.0,75,74.022353
-71.0,72,74.310528
-105.0,106,74.721257
-70.0,71,75.35955
-69.0,70,76.656598
-86.0,87,76.997538
-86.0,87,77.341614
-83.0,84,78.687965
-77.0,78,79.034972
-76.0,77,79.355015
-71.0,72,80.692458
-92.0,93,81.43903
-71.0,72,81.720858
-70.0,71,83.032389
-63.0,64,83.292338
-150.0,151,83.855583
-78.0,79,85.266061
-76.0,77,85.568608
-90.0,91,86.279387
-98.0,99,87.700993
-203.0,204,89.537263
-72.0,73,89.814291
-69.0,70,90.074292
-71.0,72,90.359816
-76.0,77,92.028905
-113.0,114,92.481488
-133.0,134,93.995927
-79.0,80,94.329728
-87.0,88,94.673405
-75.0,76,95.964889
-87.0,88,96.298537
-72.0,73,96.943371
-79.0,80,98.268496
-95.0,96,98.646056
-76.0,77,98.941775
-82.0,83,100.65185
-86.0,87,101.131494
-71.0,72,101.403402
-78.0,79,103.056147
-78.0,79,103.366253
-72.0,73,103.650648
-62.0,63,103.893851
-75.0,76,105.260764
-87.0,88,105.633301
-79.0,80,105.947846
-72.0,73,107.225248
-69.0,70,107.492118
-180.0,181,109.639732
-73.0,74,109.93014
-74.0,75,110.218639
-89.0,90,111.58359
-85.0,86,111.91672
-82.0,83,112.239238
-69.0,70,112.874226
-150.0,151,114.487044
-76.0,77,114.786921
-81.0,82,116.100112
-81.0,82,116.412684
-84.0,85,116.730038
-76.0,77,118.04857
-71.0,72,118.761409
-79.0,80,119.087578
-88.0,89,120.482849
-125.0,126,120.963134
-74.0,75,121.258465
-92.0,93,122.622992
-72.0,73,122.904581
-74.0,75,123.577705
-200.0,201,125.394017
-107.0,108,125.803261
-76.0,77,127.104871
-101.0,102,127.497139
-78.0,79,127.798497
-84.0,85,129.53571
-63.0,64,129.81768
-69.0,70,130.108267
-69.0,70,131.689999
-132.0,133,132.42214
-143.0,144,134.004637
-70.0,71,134.288217
-93.0,94,135.147334
-64.0,65,136.399605
-88.0,89,136.731192
-93.0,94,137.089449
-96.0,97,138.496795
-93.0,94,138.860635
-63.0,64,139.112175
-68.0,69,140.815707
-78.0,79,141.123098
-74.0,75,141.423895
-72.0,73,141.703814
-72.0,73,143.00657
-81.0,82,143.339834
-78.0,79,143.650411
-76.0,77,144.972525
-70.0,71,145.257025
-82.0,83,146.029499
-71.0,72,147.326085
-76.0,77,147.617556
-86.0,87,147.94895
-80.0,81,149.273732
-69.0,70,149.546281
-72.0,73,149.824117
-93.0,94,150.68049
-78.0,79,151.979597
-71.0,72,152.26382
-89.0,90,152.629633
-76.0,77,153.968643
-71.0,72,154.245381
-79.0,80,154.566514
-63.0,64,155.854799
-71.0,72,156.134439
-83.0,84,156.959746
-83.0,84,157.294579
-87.0,88,158.643441
-138.0,139,159.196849
-60.0,61,160.544639
-74.0,75,160.898044
-80.0,81,161.421645
-101.0,102,163.545472
-70.0,71,163.820485
-73.0,74,164.102348
-78.0,79,164.407792
-150.0,151,166.025434
-83.0,84,166.349438
-112.0,113,168.114233
-77.0,78,168.422914
-63.0,64,168.677172
-75.0,76,170.041907
-76.0,77,170.375293
-91.0,92,170.735971
-75.0,76,172.031544
-75.0,76,172.32937
-72.0,73,172.939815
-94.0,95,174.340898
-71.0,72,174.610125
-86.0,87,174.938821
-77.0,78,176.323413
-80.0,81,176.633355
-86.0,87,176.983084
-72.0,73,177.271993
-73.0,74,178.913907
-89.0,90,179.267401
-95.0,96,179.645392
-78.0,79,180.99401
-82.0,83,181.31944
-76.0,77,181.62219
-83.0,84,182.9837
-83.0,84,183.313072
-73.0,74,183.977115
-82.0,83,185.323326
-79.0,80,185.656359
-78.0,79,185.991555
-90.0,91,187.362705
-93.0,94,187.731356
-83.0,84,188.06425
-82.0,83,189.746182
-81.0,82,190.071225
-89.0,90,190.424968
-83.0,84,191.901733
-94.0,95,192.518116
-98.0,99,193.092047
-75.0,76,194.378583
-79.0,80,195.07317
-75.0,76,195.377197
-90.0,91,196.764382
-102.0,103,197.190749
-92.0,93,197.590957
-73.0,74,199.128417
-88.0,89,199.482813
-84.0,85,200.204293
-128.0,129,201.784475
-76.0,77,202.112054
-76.0,77,203.422753
-73.0,74,203.70945
-87.0,88,204.061172
-73.0,74,204.370431
-63.0,64,205.685548
-86.0,87,206.450279
-77.0,78,206.7719
-87.0,88,208.1545
-72.0,73,208.453686
-84.0,85,208.790167
-81.0,82,210.120519
-81.0,82,210.448444
-83.0,84,211.160439
-191.0,192,212.912153
-136.0,137,214.483856
-74.0,75,214.778683
-78.0,79,215.115232
-73.0,74,215.41379
-141.0,142,217.383623
-84.0,85,217.713619
-63.0,64,218.983262
-83.0,84,219.306752
-79.0,80,219.623396
-78.0,79,220.986298
-82.0,83,221.307877
-69.0,70,221.58532
-79.0,80,222.335397
-85.0,86,224.097355
-82.0,83,224.548232
-78.0,79,224.845318
-75.0,76,226.162678
-90.0,91,226.513667
-88.0,89,226.859523
-83.0,84,228.7724
-72.0,73,229.062773
-86.0,87,229.41783
-85.0,86,230.765798
-63.0,64,231.047961
-75.0,76,231.348428
-61.0,62,231.58627
-70.0,71,232.8732
-70.0,71,233.518711
-63.0,64,233.7832
-80.0,81,235.137496
-87.0,88,235.491527
-77.0,78,235.802038
-78.0,79,237.139031
-85.0,86,237.473438
-70.0,71,237.75814
-84.0,85,239.469974
-74.0,75,239.757447
-71.0,72,240.029654
-77.0,78,240.342479
-108.0,109,241.822055
-78.0,79,242.127118
-86.0,87,242.455655
-74.0,75,243.756752
-77.0,78,244.437532
-71.0,72,244.718188
-83.0,84,246.039672
-75.0,76,246.363489
-86.0,87,246.69007
-71.0,72,247.987233
-76.0,77,248.287155
-87.0,88,248.620621
-96.0,97,250.356324
-78.0,79,250.659323
-88.0,89,251.023129
-59.0,60,252.427585
-88.0,89,252.986003
-78.0,79,253.416226
-94.0,95,254.850346
-71.0,72,255.520601
-77.0,78,255.816655
-82.0,83,256.157618
-72.0,73,257.478147
-71.0,72,257.75113
-68.0,69,258.014238
-82.0,83,259.36733
-87.0,88,259.708437
-94.0,95,260.449224
-123.0,124,261.967688
-79.0,80,262.291271
-71.0,72,262.575109
-63.0,64,263.842942
-86.0,87,264.195382
-70.0,71,264.468338
-74.0,75,265.761259
-90.0,91,266.518682
-77.0,78,266.825248
-78.0,79,268.167225
-70.0,71,268.450622
-88.0,89,268.788594
-82.0,83,269.1148
-85.0,86,270.563283
-64.0,65,270.850965
-94.0,95,271.710554
-63.0,64,273.055187
-84.0,85,273.420749
-63.0,64,273.679432
-94.0,95,275.180432
-88.0,89,275.560637
-78.0,79,275.889966
