#{"t_start": 1611657940.3769352, "env_id": "HopperBulletEnv-v0"}
r,l,t
24.959961,20,0.748042
33.880294,23,1.049756
40.561204,24,1.372802
34.089134,19,1.646248
33.553612,22,1.962039
27.764218,14,2.171979
31.968261,18,2.416456
18.608971,13,2.581899
25.462428,11,2.717641
37.114874,29,3.078529
29.608723,21,3.358377
36.691628,26,3.745831
22.814002,11,3.900841
43.077939,28,4.31884
25.440471,20,4.606755
27.75094,16,4.831226
32.943538,28,5.209214
42.11919,32,5.633761
42.592616,31,6.027251
25.359804,11,6.176525
32.688313,21,6.469843
22.428945,10,6.598555
22.490042,14,6.774159
30.488619,16,6.975558
29.31521,20,7.233242
23.353317,16,17.535954
23.786165,10,17.672606
37.691298,22,17.948838
25.396192,17,18.164534
31.244482,25,18.492053
26.239801,12,18.648932
30.369903,20,18.896173
26.006964,14,19.290102
24.558158,11,19.443599
26.132888,14,19.636256
17.510261,6,19.717702
25.310466,23,20.009127
19.317853,8,20.110011
22.778503,12,20.258946
31.12114,19,20.491525
36.382517,25,20.815952
31.593345,16,21.011652
19.108231,6,21.089282
27.96196,19,21.320891
29.966457,16,21.527098
15.839821,5,21.590707
30.031668,20,21.864318
32.14747,24,22.171199
32.114429,19,22.420224
24.391272,12,22.577944
28.961398,15,22.768384
24.10101,12,22.91887
30.667776,18,23.14378
42.098498,26,23.480346
27.763396,15,23.675815
26.507895,12,23.824529
31.520429,18,24.059989
22.444473,15,24.253299
30.984023,18,34.900226
24.957056,14,35.084859
37.344973,27,35.438488
37.989588,33,35.862238
30.012075,21,36.129077
23.387178,17,36.344435
35.104403,23,36.681971
31.217465,19,36.956457
27.479182,20,37.260203
32.963483,17,37.490422
37.757971,25,38.009588
29.649087,23,38.303768
27.613659,15,38.491753
41.501463,27,38.867184
24.286069,14,39.071438
38.169043,25,39.479357
28.039954,17,39.713912
34.886506,24,40.041058
1.944201,30,40.428256
25.637139,12,40.580419
29.745993,17,40.798813
32.925611,21,41.075573
29.976279,21,41.354171
20.916514,12,41.519332
20.16913,17,41.753032
35.245677,23,52.575674
23.726141,13,52.759208
30.65743,19,53.021742
39.194349,35,53.466873
18.994543,8,53.56362
47.925881,34,53.98117
24.42779,18,54.208392
36.17717,38,54.723811
18.614145,7,54.827521
27.20007,21,55.135682
30.025483,19,55.401456
25.471755,26,55.738062
41.935453,33,56.147896
34.897977,27,56.496054
42.925912,32,57.111823
25.280731,12,57.281455
21.673549,11,57.443081
32.986535,22,57.722262
26.253003,14,57.899103
36.803924,27,58.240497
37.40966,33,58.65924
43.662704,42,59.180606
37.169859,27,69.871485
38.146727,24,70.168925
43.781152,54,70.895264
34.086578,19,71.134871
34.911084,45,71.688537
39.269395,23,71.970384
25.938234,15,72.157353
40.822277,30,72.564406
28.790615,18,72.810065
45.468177,36,73.270171
34.875121,26,73.606507
35.662148,33,74.022668
38.844208,25,74.330103
