#{"t_start": 1611314123.8618178, "env_id": "HalfCheetahBulletEnv-v0"}
r,l,t
-1206.949123,1000,47.094803
-1433.636249,1000,102.743485
-1241.837856,1000,146.549953
-1293.773611,1000,200.103811
-937.759913,1000,242.390427
-354.093372,1000,294.049772
-191.646577,1000,344.935269
-27.141864,1000,385.733927
189.550079,1000,436.110375
119.051207,1000,478.748709
411.065819,1000,529.23833
420.71438,1000,579.750633
556.390947,1000,620.144889
511.191239,1000,669.919354
818.741366,1000,710.001155
1040.411611,1000,759.50982
1339.090783,1000,809.135918
1400.268119,1000,849.017706
1267.732542,1000,898.729963
1508.716498,1000,939.089803
1230.396654,1000,988.861808
1572.313403,1000,1030.571768
1605.182804,1000,1071.150927
1571.087952,1000,1120.854539
1671.270561,1000,1161.160005
1743.204482,1000,1211.042374
1860.113287,1000,1261.122665
1803.47099,1000,1301.775835
1848.23543,1000,1351.303602
1912.233609,1000,1391.6699
1685.388404,1000,1440.895769
1871.458467,1000,1490.185303
1755.426147,1000,1529.97312
1799.396554,1000,1579.132593
1945.937233,1000,1619.113656
1912.300562,1000,1668.37593
2079.598248,1000,1717.578242
1943.200453,1000,1757.347521
2018.703722,1000,1806.519685
1932.182524,1000,1846.160627
1985.389636,1000,1895.155745
2015.110716,1000,1944.092362
2100.183759,1000,1976.009056
1914.795712,1000,2025.414723
1938.358644,1000,2065.111518
2097.62228,1000,2114.439013
2095.702375,1000,2163.351888
2135.690571,1000,2203.217076
2136.704581,1000,2252.116721
2123.435554,1000,2292.103386
2064.464116,1000,2341.384061
2151.300884,1000,2390.480156
2172.488672,1000,2430.334042
2188.893939,1000,2479.152832
2177.258875,1000,2518.927711
2279.672473,1000,2567.905842
2214.537283,1000,2617.159561
2234.475666,1000,2657.211489
2174.145876,1000,2706.017372
2264.489839,1000,2745.655232
2289.80777,1000,2794.390437
2238.821474,1000,2843.30164
2192.037259,1000,2883.010403
2220.494892,1000,2923.902091
2226.698956,1000,2964.656527
2256.823473,1000,3013.608168
2163.070828,1000,3062.326523
2123.093389,1000,3101.835614
2297.159305,1000,3150.797438
2246.717178,1000,3190.450443
2227.011172,1000,3239.286682
2208.354502,1000,3288.523913
2304.565887,1000,3328.206282
2261.634416,1000,3376.987602
2335.817343,1000,3416.778505
2284.180503,1000,3465.484349
2291.199458,1000,3514.533989
2341.619344,1000,3554.116895
2377.483751,1000,3603.086708
2274.872324,1000,3642.703812
1958.735746,1000,3691.14355
2316.343513,1000,3739.903864
2350.122192,1000,3779.415164
2266.829649,1000,3828.394887
2329.853083,1000,3868.108674
2339.857709,1000,3909.144103
2309.990755,1000,3957.965868
2385.478103,1000,3997.599513
2390.707136,1000,4046.53323
2351.397946,1000,4086.170748
2374.02413,1000,4135.176519
2317.355152,1000,4184.163525
2306.009532,1000,4224.068038
2319.599788,1000,4273.066925
2341.629963,1000,4312.711306
2372.063755,1000,4361.610393
2317.174818,1000,4410.270231
2304.905545,1000,4449.9486
2328.615257,1000,4498.964958
2273.339509,1000,4538.763003
2258.377057,1000,4587.2989
2325.684467,1000,4635.991619
2316.648855,1000,4675.594252
2296.945161,1000,4724.45127
2334.332729,1000,4764.040436
2393.643892,1000,4812.840052
2273.521728,1000,4853.889236
2294.638977,1000,4893.445818
2351.334599,1000,4942.091833
2414.450825,1000,4981.481482
2355.731131,1000,5030.371406
2339.010619,1000,5079.147254
2420.02995,1000,5118.710962
2417.874262,1000,5167.575485
2397.184915,1000,5207.066612
2366.072041,1000,5255.698823
2427.21718,1000,5304.245407
2278.221014,1000,5343.847985
2409.806519,1000,5392.700599
2429.618179,1000,5432.606403
2390.254941,1000,5481.364535
2391.711962,1000,5530.067065
2368.03932,1000,5569.750156
2253.706532,1000,5618.488539
2340.817519,1000,5658.413139
